	0	1	2	3	4	5	6	7
0	2.12571323458	2.03344967379	1.68323535848	1.68323535848	1.68323535848	2.35732274786	1.18544774786	1.68323535848
1	6.91744617846	8.77924069217	4.13213403235	4.13213403235	4.13213403235	3.19358106749	3.41307907601	4.13213403235
2	2.57627549902	2.75110067384	7.40650300843	4.90641547443	4.79799253388	9.91154070031	5.90766633041	2.57627549902
3	1.99095060193	2.02054515653	1.99095060193	1.99095060193	1.99095060193	2.02054515653	2.02054515653	1.99095060193
4	0.514932958385	0.626197941441	1.44607935459	1.44607935459	0.514932958385	0.626197941441	0.626197941441	4.19837293258
5	1.01251780715	1.19008513476	1.01251780715	1.01251780715	1.01251780715	1.19008513476	1.19008513476	1.01251780715
6	2.41429187206	10.0619033382	2.41429187206	2.84164229941	4.55104400881	10.7972518267	2.84270637212	4.55104400881
7	2.27079731811	1.82687899908	2.27079731811	2.27079731811	2.27079731811	1.82687899908	1.82687899908	2.27079731811
8	0.60062468534	0.747252251322	0.60062468534	0.60062468534	0.60062468534	0.747252251322	0.747252251322	0.60062468534
9	4.12991462235	15.9174887147	5.34494264971	3.34950114671	3.77685157406	10.4881957854	9.38858419335	3.49309079786
10	7.91156741718	4.20080752022	4.03218502371	5.00003538114	4.17358910014	6.01673042393	5.05817448849	6.4042453414
11	5.53360859874	3.91452556829	6.38106622586	4.45381678555	4.45381678555	5.05088920466	3.91452556829	4.45381678555
12	4.27606336796	4.00194056095	4.27606336796	12.6093967013	4.27606336796	4.00194056095	4.78319056095	11.7322037188
13	11.5362549004	0.231135042425	0.527080588445	0.985796184775	0.527080588445	5.87629633275	7.48919955855	3.27937416643
14	1.05342530905	0.609506990018	1.05342530905	1.05342530905	1.05342530905	0.609506990018	0.609506990018	1.05342530905
15	4.71300506965	3.59881500386	6.74999529253	2.58385773891	3.86590902096	7.96910022305	8.20740086245	5.14796030301
16	4.53505411164	3.16071189212	6.53095276236	6.51514074997	3.95103818587	3.53949977091	3.53949977091	3.53949977091
17	1.30958880327	1.45543226462	1.30958880327	1.30958880327	1.30958880327	1.82307932344	2.19072638227	1.30958880327
18	3.16277148519	3.00737132979	3.16277148519	3.16277148519	3.16277148519	3.00737132979	3.00737132979	3.16277148519
19	0.193440649177	4.547547377	5.97983904367	2.85483904367	40.3548390437	10.016297377	0.518980749798	2.85483904367
20	1.93697933091	3.41099348822	4.92938250661	4.58342453311	4.21713179436	11.3137090232	7.0715101024	6.43527638496
21	8.92278097574	1.79927194783	2.34317249173	3.19787334643	2.34317249173	1.79927194783	6.1406493143	3.62522377378
22	5.22850468696	8.47334429424	9.40072151472	3.57364751217	3.57364751217	25.0321760256	1.79927194783	3.14261302941
23	3.74771667433	3.97033128199	25.3475436714	4.10860561828	21.9552132879	3.97033128199	3.57095747273	4.10860561828
24	4.10860561828	2.82082654313	3.23515030756	3.23515030756	3.23515030756	10.8853426722	6.31408128199	6.9048750782
25	3.23515030756	2.25211190416	7.20834292658	13.1912489095	17.2050189215	4.52483917688	2.82082654313	4.85405579959
26	10.8369617825	1.5841212776	1.69242300749	1.31304870986	1.83301508291	1.5841212776	2.38411553445	1.31304870986
27	1.31304870986	0.502410157689	0.324842830077	0.324842830077	0.324842830077	0.502410157689	2.32502809599	1.24227402274
28	0.324842830077	3.04161755376	6.74054016636	2.3157614053	9.52919355102	6.26925513686	0.502410157689	2.3157614053
29	5.64578422042	2.24053315654	4.21827524873	2.90248577505	2.24053315654	2.24053315654	2.23279680353	2.24053315654
30	5.09546823119	2.9381359856	3.59603072244	4.05058894545	9.89854216182	4.1100109856	2.24053315654	9.75234333141
31	4.05058894545	6.68781461639	16.975232411	15.7655247934	18.7451439154	15.8023979497	6.8443859856	3.70089612781
32	4.70357789073	2.07622528175	4.68594715258	2.21449961803	9.6829463795	2.07622528175	4.34406461639	8.41175993882
33	2.21449961803	0.388830913044	0.798343216403	0.455060704157	0.577803572588	0.0185288976133	2.07622528175	0.577803572588
34	0.702291738015	6.94196895545	1.90385917895	4.50581069414	1.90385917895	4.94464181044	0.388830913044	1.90385917895
35	5.14176826798	2.30791118946	9.54475983329	2.2259523471	7.42611576549	1.51693913808	2.81085389508	6.15492932481
36	2.12903926404	7.70484436483	5.75740448332	8.18959501261	7.89415662007	6.53771525244	2.49811463312	6.61210533802
37	9.52586202809	2.08265735642	0.819206120746	2.08265735642	1.26168399685	6.37953235642	4.51856985502	0.819206120746
38	2.41516106445	2.07744167344	4.00476759069	8.68349808937	4.28638987491	1.68681667344	6.91664915969	6.08248610478
39	2.04632994777	0.196366197271	19.903303532	0.285149861077	0.110368639992	0.196366197271	9.49931667344	0.110368639992
